,Date,Name,Tweets,Tags,Hashtags,classofspeech
158,1556869906,Anonymous,The MEP elections will give a better indication with regards public views on Brexit,,[],neither
159,1556869897,Anonymous,"I agree that British politics is broken, but just looking at the numbers, it says itÂs time for the @LibDems, not @TheIndGroup. I say this as a former LD member whoÂll vote for @ChrisLeslieMP nationally but @TheGreenParty locally and in the EU elections...",,[],neither
160,1556869894,Marthe de Ferrer,"Please give us a unified remain campaign to vote for. You, Green, & Lib Dem have to come together.",,[],neither
161,1556869872,Paul Franks,it's time for you to realize you are a small party and you need to work in tandem with the LDs and the Greens in a Remain Alliance. The ship may have sailed as the @LibDems   have done well and have momentum now.,,[],neither
162,1556869820,Matthew Clark,Liberal Democrats are still a significant political force. Please please letÂs work together!,,[],neither
163,1556869699,Heidi Allen,Voters have said v clearly - they do not support the Brexit approach of the two main parties. Instead they supported parties backing a #PeoplesVote and independents. ItÂs time to fix our #BrokenPolitics and time for @TheIndGroup #localelections19,,"['PeoplesVote', 'BrokenPolitics', 'localelections19']",neither
164,1556869109,Sam Davies,Thank you Heidi  And @osd1000 FTAOD thanking Heidi doesn't mean I'm a TIG-ger ...,,[],neither
165,1556868377,Heidi Allen,"Well done @GeorgePippas , and wow, wow, wow @Sam_in_Cam ..... pro remain and independent councillors are what your voters want. Hats off to you both  https://twitter.com/Puffles2010/status/1124107430437302273Â 
",,[],neither
166,1556969110,Guy Clapperton,"Dear@vincecable and @heidiallen75 this needs to happen - because you're up against Farage and he can unify like-minded people, no matter what you think of him. https://twitter.com/jameschappers/status/1124626534378221568Â 
",,[],neither
167,1556967373,Paul Embery,I'll wager you Â£100 that you all lose your seats at the next general election.,,[],offensive_language
168,1556971671,Louise Loxley,"Here in Norwich, itÂs standing room only at Change UKÂs @TheIndGroup first rally in the East with @heidiallen75. More on todayÂs teatime @BBCLookEastpic.twitter.com/iCy1EbsNRl",,[],neither
169,1557007711,Jessica Simor QC,"The result of the EP elections needs to be judged on the % result for remain. Whilst, I understand the frustration therefore, I think we should focus 100% on getting the remain vote out, irrespective of for whom those votes are cast. 4/4
@heidiallen75 @ChukaUmunna @Anna_Soubry",,[],neither
170,1556965328,Helen,FFS... Voters are unhappy with a great deal where politics and politicians are concerned. Mostly I think they're unhappy with 'dishonesty'....... most of you fall into this category.,,[],neither
171,1557005464,Lesley Miller,"Utter crap and lies. Look at the turnout, look at the spoilt votes. Votes for LibDumbs were a protest vote, nothing more!",,[],neither
172,1557003400,Anonymous,"You need to work with @LibDems & @TheGreenParty party also, to annihilate all the Brexit parties. DonÂt throw this chance away.",,[],neither
173,1557001408,Tony,"A serious matter of National importance - needs to be addressed urgently. Country before Party...  @Anna_Soubry @heidiallen75 @CarolineLucas @vincecable @mrjamesob @theindgroup @TheGreenParty @LibDems @JMPSimor Remainers need your cooperation, not yet more tribalism and division.https://twitter.com/MatthewGreen02/status/1124764775131615234Â 
",,[],neither
174,1556985757,Anonymous,"Hey @Anna_Soubry @heidiallen75 this is what you call a rally, not the room of friends and family you were rabbiting on about. 

#BrexitParty #NigelFarage #NF4PMhttps://twitter.com/lewis_goodall/status/1124656353891487744Â 
",,"['BrexitParty', 'NigelFarage', 'NF4PMhttps://twitter.com/lewis_goodall/status/1124656353891487744']",neither
175,1556984594,Anonymous,Is there anybody here? How sad and immature.,,[],neither
176,1556981993,Kate Wilton,Then co ordinate with Lib DemÂs and donÂt challenge areas where you are going to prevent a Lib Dem pro remain candidate from getting in,,[],neither
177,1556981755,Will Windham,I'd put money on Change UK not getting a single seat at the EU elections,,[],neither
178,1556981174,Anonymous,"Ha ha, and at the next GE you will both be in the abyss @heidiallen75 @Anna_Soubry ",,[],neither
179,1556981001,Liz PS,"More lies Heidi. 39,186 spoiled ballot papers from 72 councils alone. Many Leavers didn't vote because there were only Remain parties on ballot paper in their area. Wait and see the results from EU Elections. I see you are still too dishonest & cowardly to call a By Election.",,[],neither
180,1556979556,Anonymous,Is it their 'Brexit approach' or Brexit itself that's wrong? Your messaging is ambivalent here...,,[],neither
181,1556974528,Mafevema,Announce now that U enter into merger discussions with the LibDems. You have done huge damage to your reputation by trying to destroy them.Many like me who joined u have now rejoined the LD in disgust. A pity Heidi.,,[],neither
182,1556973904,T.A. Gilbert #FBPE,"Change UK showing their inexperience, here.
Nominations have now closed, ballots are being printed, and will be in postal voters' letter boxes next week! 
If you really want to Remain,  join the best organised and most knowledgeable campaigners: @LibDems",,[],neither
183,1556965476,Anonymous,"Dear .@heidiallen75  .@TheIndGroup   You need to revise your strategy and start working together with
#libdems #703Gainshttps://twitter.com/CouncillorTumi/status/1121690388090118144Â 
",,"['libdems', '703Gainshttps://twitter.com/CouncillorTumi/status/1121690388090118144']",neither
184,1556964934,David McIntosh Esq,"@campbellclaret @ProfBrianCox @JMPSimor @TheIndGroup @heidiallen75 @RobertCPalmer13 
Totally unreported by that bastion of democracy and neutrality otherwise known as the BBC. @RobBurl @BBCPolitics @bbclaurak @BBCr4today @bbcnickrobinson @BBCPM. Is the BBC any better than RT?https://twitter.com/Suewilson91/status/1124611268302782465Â 
",,[],neither
185,1556964582,Athena #Brexiteers unite for the fight #GE19,"So now youÂre deluded as well as being a lying, cheating, hypocrite is there no end to your failings  People voted for the least best option. Why are the @brexitparty_uk polling 30% in the EU election https://twitter.com/guidofawkes/status/1111655287793029120?s=21Â 
",,[],neither
186,1556991849,Anonymous,Not exactly Brexit Party turn out is it @Anna_Soubry @heidiallen75 ,,[],neither
187,1556989876,Anonymous,"Great rally, proud moment, wonderful to meet volunteers and supporters #ChangeUK #ChangePolitics @TheIndGroup. Fantastic speeches by @heidiallen75 @Anna_Soubry @thomasgrahamhttps://twitter.com/Geri_E_L_Scott/status/1124648319941111808Â 
",,"['ChangeUK', 'ChangePolitics']",neither
188,1556981282,Anonymous,"No actually they didnÂt! They backed WTO , you stupid idiots are not willing to do as we asked. We had a PEOPLES vote. It was LEAVE ..no deal no stay Cut all ties!!!!!   How can such stupid people be in Patliament. LetÂs have a GE and put Brexit party in. Oh youÂll lose your seat",,[],neither
189,1556974905,East Midlands for Change,I think you should be a little bit more even handed here. The LDs has submitted their candidate lists before Change UK even existed as a party.,,[],neither
190,1556974888,Anonymous,"""nurse she's out of bed again"" ",,[],neither
191,1556972562,Anonymous,"Every bloody day someone has it in for hardworking farmers @michaelgove @PaulBrannenNE @heidiallen75 @annietrev @GuyOpperman @NFUtweets @Minette_Batters farmers & their farms are the solution, not the problem, this was from, Tony Sampson, Naked Solar SW Englandpic.twitter.com/ulZZA6D8HW",,[],neither
192,1556967682,Roger Casale,"Absolutely! You'll find a really positive welcoming atmosphere; make sure you meet our great candidates!! @heidiallen75 @Anna_Soubry there, too!
#ChangePolitics
#PeoplesVote
#Remain
#VoteChangeUK
@etaylorengineer @mdev1234 @carmichaelneil_ @thomasgraham @MandaGummer @BhavnaJoshi",,"['ChangePolitics', 'PeoplesVote', 'Remain', 'VoteChangeUK']",neither
193,1556967535,Institute for Spacecraft,Your money is safe.,,[],neither
194,1556967256,Anonymous,Getting ready to head into #Norwich for my first ever political rally- looking forward to hearing what @heidiallen75 and @Anna_Soubry have to say. #PeoplesVote @TheIndGrouppic.twitter.com/HbRDliacmj,,"['Norwich', 'PeoplesVote']",neither
195,1556962583,SeaBouy. Proud European not an EUropean,"Utter crap. The majority just want to leave with a clean break. You lot are disgusting. The best way to sort it is a general election, then you will get the right answer. The majority of Remoaner MP's will be toast & you know it. That's why Corbyn has gone quiet on the subject.",,[],neither
196,1556959366,DemocracyFightsBack #FBPE #RemainAlliance,We need collaboration to win the day. @vincecable @thomasbrake @heidiallen75 @ChukaUmunna @CarolineLucas @jon_bartley,,[],neither
197,1556958534,robert jeffery,Call a By Election.,,[],neither
198,1556954803,Anonymous,I'm going to vote @LibDems the tide has turned and they are the best hope of making gains. Work with them please.,,[],neither
199,1556954651,Anonymous,"The Council elections were a #StopBrexit vote.

Look at the fall in Ukip, Tories & Labour
vs
LibDems and Greens.

We need a remain alliance 
@CarolineLucas @vincecable @jameschappers @sarahwollaston @heidiallen75
#PeoplesVote
#VinceAndJames
#VinceJamesAndCarolinepic.twitter.com/MoLKE97OOl",,"['StopBrexit', 'PeoplesVote', 'VinceAndJames', 'VinceJamesAndCarolinepic.twitter.com/MoLKE97OOl']",neither
200,1556954392,Anonymous,"Brexit will split both main parties

Even 2016 leave areas voted LibDem and against Brexit parties in the council elections.

We need a remain alliance
@CarolineLucas @vincecable @jameschappers @sarahwollaston @heidiallen75
#PeoplesVote
#VinceAndJames
#VinceJamesAndCarolinepic.twitter.com/6icuZMajN0",,"['PeoplesVote', 'VinceAndJames', 'VinceJamesAndCarolinepic.twitter.com/6icuZMajN0']",neither
201,1556951760,Anonymous,Heidi. Do what is right. Form an alliance. I have too many feet in different camps trying to do the same thing. Imagine if all of our feet were pointing in the same direction. I admire you. I also admire any party that from day one has sought to end this madness.,,[],neither
202,1556949394,Anonymous,"The Economist:
""The main pitch from a new pro-Remain centrist outfit, Change UK, is that the Lib Dems are fit only for the knackers; these results show that voters disagree.""
Matthew Parris The Times
""Chuka Umunna badly underestimated the Lib Dems. They are not going to go away.""",,[],neither
203,1556945760,Anonymous,"But are you working with the party who has had their best ever local election results ever in its history?
Or not.
Are you prepared to work with us for the sake of the country? Or not.",,[],neither
204,1556945589,John,"you need to unite with the other remain parties to beat the Brexit party, united we stand, divided we fall",,[],neither
