,Unnamed: 0,Unnamed: 0.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month,negativewords,positivewords
27,1670,1670,JamesKelly,James Kelly,20165841,1138130677369659394,/JamesKelly/status/1138130677369659394,2019-06-10 17:07:53,1560186473,"Alan Duncan sees Jeremy Hunt as ""the Jeremy Hunt candidate"".  So basically if you want Jeremy Hunt to win, vote for Jeremy Hunt.  Don't vote for someone who isn't Jeremy Hunt, or Jeremy Hunt might not win.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> sees Jeremy Hunt as ""the Jeremy Hunt candidate"".  So basically if you want Jeremy Hunt to win, vote for Jeremy Hunt.  Don't vote for someone who isn't Jeremy Hunt, or Jeremy Hunt might not win.</p>",[],[],False,[],,0,0,1,True,False,,[],neither,6,0,2
28,3456,3456,malclab,Malcolm S,3351151006,1155866541566627841,/malclab/status/1155866541566627841,2019-07-29 15:43:53,1564415033,Hmm. An Alan Duncan tweet slamming Johnson before the leadership election seems to have disappeared. Can we assume that mainstream pro-EU Tories have accepted the UKIP takeover of their party in the full knowledge that it will destroy the economy & cause the UK to break up ? https://twitter.com/malclab/status/1148887411260366848Â â¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Hmm. An <strong>Alan Duncan</strong> tweet slamming Johnson before the leadership election seems to have disappeared. Can we assume that mainstream pro-EU Tories have accepted the UKIP takeover of their party in the full knowledge that it will destroy the economy &amp; cause the UK to break up ? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/malclab/status/1148887411260366848"" dir=""ltr"" href=""https://t.co/F1q6IWsUEJ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/malclab/status/1148887411260366848""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/malclab/status</span><span class=""invisible"">/1148887411260366848</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://twitter.com/malclab/status/1148887411260366848'],[],False,[],,0,0,0,False,False,,[],neither,7,1,1
29,3406,3406,profsked,Alan Sked,711087387523358721,1149011411382734848,/profsked/status/1149011411382734848,2019-07-10 17:44:02,1562780642,"It is quite wrong to blame Boris for the resignation of our US ambassador. Once Trump had refused to work with him, Sir Kim had to go. The leaks killed him off not Boris. The reactions of Europhile political nonentities like Sir Alan Duncan were sadly predictable.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It is quite wrong to blame Boris for the resignation of our US ambassador. Once Trump had refused to work with him, Sir Kim had to go. The leaks killed him off not Boris. The reactions of Europhile political nonentities like Sir <strong>Alan Duncan</strong> were sadly predictable.</p>",[],[],False,[],,398,129,13,True,False,,[],neither,7,4,0
30,2583,2583,AndrewN_E_W_S,Andrew,908901312594694144,1171335097133522944,/AndrewN_E_W_S/status/1171335097133522944,2019-09-10 08:10:24,1568103024,"#Leicestershire & #Rutland MPs votes for a snap election. Andrew Bridgen voted FOR (N.W.Leicestershire,Conservative) Alberto Costa voted FOR (South Leicestershire,Conservative) Sir Alan Duncan voted FOR (Rutland & Melton, Conservative)the motion to call an early general election.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Leicestershire?src=hash""><s>#</s><b>Leicestershire</b></a> &amp; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Rutland?src=hash""><s>#</s><b>Rutland</b></a> MPs votes for a snap election. Andrew Bridgen voted FOR (N.W.Leicestershire,Conservative) Alberto Costa voted FOR (South Leicestershire,Conservative) Sir <strong>Alan Duncan</strong> voted FOR (Rutland &amp; Melton, Conservative)the motion to call an early general election.</p>",[],"['Leicestershire', 'Rutland']",False,[],,0,0,2,True,False,,[],neither,9,0,0
31,2718,2718,mmaher70,michelle maher,322889483,1171191482117697541,/mmaher70/status/1171191482117697541,2019-09-09 22:39:43,1568068783,"Sir Alan Duncan speaking on behalf of the 21 Tory MPs who lost the whip and a dig at Cummings 
#NoDealBrexit","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sir <strong>Alan Duncan</strong> speaking on behalf of the 21 Tory MPs who lost the whip and a dig at Cummings 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NoDealBrexit?src=hash""><s>#</s><b>NoDealBrexit</b></a></p>",[],['NoDealBrexit'],False,[],,4,1,0,False,False,,[],neither,9,0,0
32,1398,1398,mummygirl,Mummygirl/ Bev Stein,17836555,1144710318045716486,/mummygirl/status/1144710318045716486,2019-06-28 20:53:02,1561755182,Alan Duncan always struck me as a very controlling sort of person. Maybe my antenna was picking up on something? ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Alan Duncan</strong> always struck me as a very controlling sort of person. Maybe my antenna was picking up on something? <img alt=""ð"" aria-label=""Emoji: Face with rolling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f644.png"" title=""Face with rolling eyes""/><img alt=""ð"" aria-label=""Emoji: Eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f440.png"" title=""Eyes""/></p>",[],[],False,[],,1,1,0,False,True,1.14469752450415e+18,"[{'screen_name': 'simplysimontfa', 'user_id': '267283669'}]",neither,6,0,1
33,166,166,LouiseVicBrown,LOUISEâï¸BROWN,27058075,1180754123743993856,/LouiseVicBrown/status/1180754123743993856,2019-10-06 07:58:15,1570348695,I signed and it was sent it to Alan Duncan MP - got the standard email back that he no doubt sends to everyone !,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I signed and it was sent it to <strong>Alan Duncan</strong> MP - got the standard email back that he no doubt sends to everyone !</p>",[],[],False,[],,0,0,0,False,True,1.1807382419446825e+18,"[{'screen_name': 'JolyonMaugham', 'user_id': '406842374'}]",neither,10,0,0
34,402,402,dave12015,hagar  ð¬ð§,248345332,1123672723748786177,/dave12015/status/1123672723748786177,2019-05-01 19:37:08,1556739428,"@Nigel_Farage @GavinWilliamson one of you call the other.  We need a Gavin with his knowledge on Defence, before Alan Duncan signs our forces over to the EU Dictatorship, destroying NATO","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19017675"" dir=""ltr"" href=""/Nigel_Farage""><s>@</s><b>Nigel_Farage</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""368314502"" dir=""ltr"" href=""/GavinWilliamson""><s>@</s><b>GavinWilliamson</b></a> one of you call the other.  We need a Gavin with his knowledge on Defence, before <strong>Alan Duncan</strong> signs our forces over to the EU Dictatorship, destroying NATO</p>",[],[],False,[],,0,0,0,False,False,,[],neither,5,2,0
35,3675,3675,politicshome,PoliticsHome,16558943,1153684946130595840,/politicshome/status/1153684946130595840,2019-07-23 15:15:00,1563894900,"READ IN FULL: Sir Alan Duncan's letter of resignation as Foreign Office minister
https://www.politicshome.com/news/uk/political-parties/conservative-party/news/105446/read-full-sir-alan-duncans-letterÂ â¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">READ IN FULL: Sir <strong>Alan Duncan</strong>'s letter of resignation as Foreign Office minister
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.politicshome.com/news/uk/political-parties/conservative-party/news/105446/read-full-sir-alan-duncans-letter"" dir=""ltr"" href=""https://t.co/FH5vsq6w5A"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.politicshome.com/news/uk/political-parties/conservative-party/news/105446/read-full-sir-alan-duncans-letter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">politicshome.com/news/uk/politi</span><span class=""invisible"">cal-parties/conservative-party/news/105446/read-full-sir-alan-duncans-letter</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a></p>",['https://www.politicshome.com/news/uk/political-parties/conservative-party/news/105446/read-full-sir-alan-duncans-letter'],[],False,[],,0,0,1,True,False,,[],neither,7,1,2
36,3303,3303,KathLangrish,Katherine Langrish,66347717,1149062108409159680,/KathLangrish/status/1149062108409159680,2019-07-10 21:05:29,1562792729,"Sir Alan Duncan, a Foreign Office minister, attacked Johnsonâs role in the affair.âFor someone who wants to lead, let alone unite, the country, that was contemptible negligence. He has thrown this fantastic diplomat under the bus to serve his personal interests.â","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sir <strong>Alan Duncan</strong>, a Foreign Office minister, attacked Johnsonâs role in the affair.âFor someone who wants to lead, let alone unite, the country, that was contemptible negligence. He has thrown this fantastic diplomat under the bus to serve his personal interests.â</p>",[],[],False,[],,1,0,0,False,False,,[],neither,7,1,2
37,2387,2387,DavidCottleFX,David Cottle,791545522964213764,1127814770168434688,/DavidCottleFX/status/1127814770168434688,2019-05-13 05:56:09,1557726969,"Oh well,  if Alan Duncan doesn't like him...
Tick-tock, tick-tock...","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Oh well,  if <strong>Alan Duncan</strong> doesn't like him...
Tick-tock, tick-tock...</p>",[],[],False,[],,1,0,0,False,True,1.1278142650234184e+18,"[{'screen_name': 'GosnellRob', 'user_id': '2737439639'}]",neither,5,0,0
38,1691,1691,OtisMack3,Otis Mack,2717619404,1137343154070413314,/OtisMack3/status/1137343154070413314,2019-06-08 12:58:33,1559998713,"al-Jazeera undercover investigation caught Shai Masot, (official in the Israeli embassy in London) saying he would âtake downâ British MPs regarded as hostile towards Israel including Sir Alan Duncan and Jeremy Corbyn. He promised Â£1million from the Israeli Government to fund it.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">al-Jazeera undercover investigation caught Shai Masot, (official in the Israeli embassy in London) saying he would âtake downâ British MPs regarded as hostile towards Israel including Sir <strong>Alan Duncan</strong> and Jeremy Corbyn. He promised Â£1million from the Israeli Government to fund it.</p>",[],[],False,[],,1,0,0,False,True,1.1370364527123416e+18,"[{'screen_name': 'DominicRaab', 'user_id': '4764882552'}]",neither,6,0,0
39,196,196,philosophy_the,McCall BA(Hons) MA MSc PhD FRSA,866244414695493632,1184934736185249792,/philosophy_the/status/1184934736185249792,2019-10-17 20:50:30,1571345430,"No! The UK does not benefit from having our armed forces being commanded by EU military staff

The EU has no army of its own so it wants our army, navy airforce &nuclear capability

Alan Duncan voluntarily gave them to a FOREIGN power 

& that is unconstitutional since 1689","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">No! The UK does not benefit from having our armed forces being commanded by EU military staff

The EU has no army of its own so it wants our army, navy airforce &amp;nuclear capability

<strong>Alan Duncan</strong> voluntarily gave them to a FOREIGN power 

&amp; that is unconstitutional since 1689</p>",[],[],False,[],,0,1,2,True,True,1.1848703505737564e+18,"[{'screen_name': 'UKDefenceNews1', 'user_id': '1162091231377330176'}, {'screen_name': 'VeteransBritain', 'user_id': '700512166949089282'}]",neither,10,1,2
40,1642,1642,jidesalu,Jide Salu,18726247,1138362776517259264,/jidesalu/status/1138362776517259264,2019-06-11 08:30:10,1560241810,"On Boris Johnson

âIt will be pretty helter-skelter if he were PM. All of us who worked with him in the foreign office are supporting other people. So, I am not sure that he is going 2solve all d problems which he pretends he would be able 2solve.â

~ Sir Alan Duncan
@olualakepic.twitter.com/jpe4MkCEIU","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">On Boris Johnson

âIt will be pretty helter-skelter if he were PM. All of us who worked with him in the foreign office are supporting other people. So, I am not sure that he is going 2solve all d problems which he pretends he would be able 2solve.â

~ Sir <strong>Alan Duncan</strong>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""217733690"" dir=""ltr"" href=""/olualake""><s>@</s><b>olualake</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/jpe4MkCEIU"">pic.twitter.com/jpe4MkCEIU</a></p>",[],[],True,['https://pbs.twimg.com/media/D8xG6QDXkAAcFMa.jpg'],,3,1,1,True,False,,[],offensive_language,6,2,4
41,1490,1490,lappypercival,ALISTAIR POMEGRANATE PERCIVAL WANTS TO BAN FUN,755511452019093505,1139335791165894656,/lappypercival/status/1139335791165894656,2019-06-14 00:56:35,1560473795,"alan duncan, foreign minister. idk what gyimah ever did.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>alan duncan</strong>, foreign minister. idk what gyimah ever did.</p>",[],[],False,[],,0,0,0,False,True,1.1393319373723894e+18,"[{'screen_name': 'xenocryptsite', 'user_id': '1173121356'}]",neither,6,1,0
42,551,551,shamedagain,united kingdom?,2776314852,1179032491144777728,/shamedagain/status/1179032491144777728,2019-10-01 13:57:05,1569938225,"""A complete and utter disgrace, the most hated, incompetent secretary of state for DfID we've ever had"" - Ex-FO Minister Sir Alan Duncan on the political pigmy that is Priti Patel. Enjoy! https://www.facebook.com/Channel4News/videos/526596461437231?sfns=moÂ â¦
#ToriesatWar","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""A complete and utter disgrace, the most hated, incompetent secretary of state for DfID we've ever had"" - Ex-FO Minister Sir <strong>Alan Duncan</strong> on the political pigmy that is Priti Patel. Enjoy! <a class=""twitter-timeline-link"" data-expanded-url=""https://www.facebook.com/Channel4News/videos/526596461437231?sfns=mo"" dir=""ltr"" href=""https://t.co/kkVvqd7abM"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.facebook.com/Channel4News/videos/526596461437231?sfns=mo""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">facebook.com/Channel4News/v</span><span class=""invisible"">ideos/526596461437231?sfns=mo</span><span class=""tco-ellipsis""><span class=""invisible"">Â </span>â¦</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ToriesatWar?src=hash""><s>#</s><b>ToriesatWar</b></a></p>",['https://www.facebook.com/Channel4News/videos/526596461437231?sfns=mo'],['ToriesatWar'],False,[],,0,0,0,False,True,1.1790309732890952e+18,"[{'screen_name': 'ThePoshHippy', 'user_id': '873271528305156096'}, {'screen_name': 'patel4witham', 'user_id': '61660254'}]",neither,10,2,3
43,1732,1732,JLeMura2,Jo LeMura,1132470580492431361,1152897169092857857,/JLeMura2/status/1152897169092857857,2019-07-21 11:04:39,1563707079,"And AlJazeera is very good as well. 

The diplomatic statements Alan Duncan made in April are quite different to what he is on video as saying 4 days ago.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">And AlJazeera is very good as well. 

The diplomatic statements <strong>Alan Duncan</strong> made in April are quite different to what he is on video as saying 4 days ago.</p>",[],[],False,[],,0,0,1,True,True,1.15267567065856e+18,"[{'screen_name': 'IsabelVictor8', 'user_id': '919722018349731845'}, {'screen_name': 'greekemmy', 'user_id': '248815088'}, {'screen_name': 'ForPolJournal', 'user_id': '40200634'}]",neither,7,0,2
