,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
1681,1681,2622,2622,MsTropey,Torps,795687913451356160,1167697449890308097,/MsTropey/status/1167697449890308097,2019-08-31 07:15:41,1567235741,"This is superb. Please watch it. Truss, Javid, Gove, Leadsom and Hancock are people of no serious intellect or consequence. It's Amber Rudd and Nicky Morgan who have shocked me. What the hell are you thinking? Please do the decent thing. https://twitter.com/LBC/status/1167528494303252480ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This is superb. Please watch it. Truss, Javid, Gove, Leadsom and Hancock are people of no serious intellect or consequence. It's Amber Rudd and <strong>Nicky Morgan</strong> who have shocked me. What the hell are you thinking? Please do the decent thing. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/LBC/status/1167528494303252480"" dir=""ltr"" href=""https://t.co/hbsdqEAKb7"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/LBC/status/1167528494303252480""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/LBC/status/116</span><span class=""invisible"">7528494303252480</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/LBC/status/1167528494303252480'],[],False,[],,2,0,0,False,False,,[],offensive_language,8
1693,1693,4224,4224,pipspeaker,pip crowhurst,306194202,1182589654295597056,/pipspeaker/status/1182589654295597056,2019-10-11 09:31:59,1570786319,"She wasnÃ¢ÂÂt always a brexiter. She changed when there was a hint of furthering her career, a bit like Nicky Morgan","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">She wasnÃ¢ÂÂt always a brexiter. She changed when there was a hint of furthering her career, a bit like <strong>Nicky Morgan</strong></p>",[],[],False,[],,0,0,0,False,True,1.182181523245736e+18,"[{'screen_name': 'Swansea4Europe', 'user_id': '861240170091249664'}]",offensive_language,10
1694,1694,4951,4951,cococupcakeice,Chloe Jade,303174265,1154522926949031936,/cococupcakeice/status/1154522926949031936,2019-07-25 22:44:50,1564094690,FUCK NICKY MORGAN AND ANYONE ELSE WHO UNDERVALUES ANY SUBJECT IN SCHOOL. SOME KID SOMEWHERE IS GONNA FLOURISH IN A SUBJECT THEY LOVE AND YOUR UNCREATIVE STUPID MIND IS TRYING TO SQUASH THAT. FUCK ALL THE WAY OFF. https://twitter.com/davidschneider/status/1154503372575141888ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">FUCK <strong>NICKY MORGAN</strong> AND ANYONE ELSE WHO UNDERVALUES ANY SUBJECT IN SCHOOL. SOME KID SOMEWHERE IS GONNA FLOURISH IN A SUBJECT THEY LOVE AND YOUR UNCREATIVE STUPID MIND IS TRYING TO SQUASH THAT. FUCK ALL THE WAY OFF. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/davidschneider/status/1154503372575141888"" dir=""ltr"" href=""https://t.co/KBwHW0NMVp"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/davidschneider/status/1154503372575141888""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/davidschneider</span><span class=""invisible"">/status/1154503372575141888</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/davidschneider/status/1154503372575141888'],[],False,[],,3,1,0,False,False,,[],offensive_language,7
1695,1695,733,733,CarolineCreator,Caroline The Creator. Ã¢ÂÂ,939971815807635456,1152725848606294016,/CarolineCreator/status/1152725848606294016,2019-07-20 23:43:53,1563666233,Nicky Morgan!!!! Wtf.... is he mental? She went against her constituency.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong>!!!! Wtf.... is he mental? She went against her constituency.</p>",[],[],False,[],,1,1,1,True,True,1.15271032326844e+18,"[{'screen_name': 'OTVDesk', 'user_id': '884278026191552512'}, {'screen_name': 'dizzidi67', 'user_id': '1495627645'}, {'screen_name': 'BorisJohnson', 'user_id': '3131144855'}]",offensive_language,7
1705,1705,4772,4772,TomHulme79,Tom Hulme Ã°ÂÂÂ¬Ã°ÂÂÂ§,1658852792,1155772636837945344,/TomHulme79/status/1155772636837945344,2019-07-29 09:30:44,1564392644,"Who is Nicky Morgan, what did she say about Theresa MayÃ¢ÂÂs trousers and where does she go on holiday?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Who is <strong>Nicky Morgan</strong>, what did she say about Theresa MayÃ¢ÂÂs trousers and where does she go on holiday?</p>",[],[],False,[],,1,0,1,True,True,1.155769883650601e+18,"[{'screen_name': 'christiancalgie', 'user_id': '216083793'}, {'screen_name': 'hijakejohnstone', 'user_id': '495336990'}]",offensive_language,7
1715,1715,4054,4054,grahamlithgow,Graham Lithgow,3029947101,1184589390800183296,/grahamlithgow/status/1184589390800183296,2019-10-16 21:58:14,1571263094,"It's quite bizarre watching Nicky Morgan painfully recite the bullshit Boris rhetoric.

You know for a fact she is fully aware of just how absurd it all is - but for the sake of her own career she decided not to care.

#Peston","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It's quite bizarre watching <strong>Nicky Morgan</strong> painfully recite the bullshit Boris rhetoric.

You know for a fact she is fully aware of just how absurd it all is - but for the sake of her own career she decided not to care.

<span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Peston?src=hash""><s>#</s><b>Peston</b></a><a dir=""ltr"" href=""/hashtag/Peston?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/Peston_Emoji_Q4_2019/Peston_Emoji_Q4_2019.png""/></a></span></p>",[],['Peston'],False,[],,485,102,18,True,False,,[],offensive_language,10
1731,1731,6048,6048,peterpalmer901,Peter Palmer,120440963,1172869797656371201,/peterpalmer901/status/1172869797656371201,2019-09-14 13:48:45,1568468925,Nicky Morgan isn't confused. She's a shameless MP who puts her career before her constituents and her country. The country deserves better.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> isn't confused. She's a shameless MP who puts her career before her constituents and her country. The country deserves better.</p>",[],[],False,[],,0,0,0,False,True,1.172778211572441e+18,"[{'screen_name': 'davemacladd', 'user_id': '31252613'}]",offensive_language,9
1734,1734,5382,5382,sarah_stook,Sarah Stook,806890140484374529,1175884013422161920,/sarah_stook/status/1175884013422161920,2019-09-22 21:26:10,1569187570,"I donÃ¢ÂÂt mind Nicky Morgan, she once sent me a nice reply when I emailed her about something. She seems decent.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I donÃ¢ÂÂt mind <strong>Nicky Morgan</strong>, she once sent me a nice reply when I emailed her about something. She seems decent.</p>",[],[],False,[],,1,1,1,True,True,1.1758808197364818e+18,"[{'screen_name': 'FindlaterJake', 'user_id': '1045349545071316992'}]",offensive_language,9
1741,1741,1978,1978,DavidMagicsmith,David Smith,1907178360,1136759635514482693,/DavidMagicsmith/status/1136759635514482693,2019-06-06 22:19:51,1559859591,"Nicky Morgan on Question Time says that we are in a time of crisis. I actually agree with her. But unless IÃ¢ÂÂve missed something, it is wholly her partyÃ¢ÂÂs fault isnÃ¢ÂÂt it?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> on Question Time says that we are in a time of crisis. I actually agree with her. But unless IÃ¢ÂÂve missed something, it is wholly her partyÃ¢ÂÂs fault isnÃ¢ÂÂt it?</p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,6
1744,1744,3458,3458,TQGEssex,TQG Essex,1342178912,1189649580855611392,/TQGEssex/status/1189649580855611392,2019-10-30 21:05:37,1572469537,Nicky Morgan announces her resignation pic.twitter.com/BIwj6odfyW,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> announces her resignation <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BIwj6odfyW"">pic.twitter.com/BIwj6odfyW</a></p>",[],[],True,['https://pbs.twimg.com/media/EIJ7_JcWoAAnqkM.jpg'],,1,1,0,False,True,1.189645562242617e+18,"[{'screen_name': 'BorisJohnson_MP', 'user_id': '955157661212987392'}]",offensive_language,10
1746,1746,1224,1224,MCarrielies,Michaela Carrielies,1116552726412873728,1141855726094233605,/MCarrielies/status/1141855726094233605,2019-06-20 23:49:54,1561074594,"I think I saw Nicky Morgan going 'you should have stayed on the bus', or someone who looks like her, and some twit gobbing they're not going to get all that now, because they pissed her off too much : all I can say to that is, the speaker and ARU idiots from me got a thumbs down","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I think I saw <strong>Nicky Morgan</strong> going 'you should have stayed on the bus', or someone who looks like her, and some twit gobbing they're not going to get all that now, because they pissed her off too much : all I can say to that is, the speaker and ARU idiots from me got a thumbs down</p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,6
1749,1749,1071,1071,stephentrew,Stephen Trew,806383,1125732145782296576,/stephentrew/status/1125732145782296576,2019-05-07 12:00:33,1557230433,Green Party vote is up because people care about the environment. Nicky Morgan MP also cares and you can join her by reading about #divestparliamenthttps://twitter.com/mp_divest/status/1125720486653124608?s=21ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Green Party vote is up because people care about the environment. <strong>Nicky Morgan</strong> MP also cares and you can join her by reading about <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/divestparliament?src=hash""><s>#</s><b>divestparliament</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/mp_divest/status/1125720486653124608?s=21"" dir=""ltr"" href=""https://t.co/ALNBKqYr4h"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/mp_divest/status/1125720486653124608?s=21""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/mp_divest/stat</span><span class=""invisible"">us/1125720486653124608?s=21</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/mp_divest/status/1125720486653124608?s=21'],['divestparliamenthttps'],False,[],,0,0,0,False,True,1.1250588800175228e+18,"[{'screen_name': 'little_pengelly', 'user_id': '3711094521'}]",offensive_language,5
1765,1765,5730,5730,the_middle_bit,Dave Law,293552538,1173240558267092998,/the_middle_bit/status/1173240558267092998,2019-09-15 14:22:01,1568557321,"In tomorrow's news, Nicky Morgan announces she's vegetarian through a mouthful of Big Mac. At least Amber Rudd, after all her weaseling, did the decent thing eventually.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In tomorrow's news, <strong>Nicky Morgan</strong> announces she's vegetarian through a mouthful of Big Mac. At least Amber Rudd, after all her weaseling, did the decent thing eventually.</p>",[],[],False,[],,1,0,0,False,True,1.173222702452228e+18,"[{'screen_name': 'dragon_botherer', 'user_id': '20405732'}]",offensive_language,9
1767,1767,3483,3483,duduschka,jo seirer@duduschka,455713101,1189646661989085184,/duduschka/status/1189646661989085184,2019-10-30 20:54:01,1572468841,"You say this having just dehumanised Nicky Morgan.
Who gave YOU the OK to be nasty shit?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You say this having just dehumanised <strong>Nicky Morgan</strong>.
Who gave YOU the OK to be nasty shit?</p>",[],[],False,[],,1,0,0,False,True,1.189631319350874e+18,"[{'screen_name': 'suzanne_moore', 'user_id': '19654724'}]",offensive_language,10
1770,1770,4128,4128,BryceBealey,Bryce Bealey,1944539766,1184364052417564672,/BryceBealey/status/1184364052417564672,2019-10-16 07:02:49,1571209369,Nicky Morgan looks bored having to listen to a human who isn't willing to lick her bottom to please her.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> looks bored having to listen to a human who isn't willing to lick her bottom to please her.</p>",[],[],False,[],,0,0,0,False,True,1.1841688224644833e+18,"[{'screen_name': 'Tim_R_Dawson', 'user_id': '731885894458871808'}]",offensive_language,10
1774,1774,2880,2880,ZeleikaRobinson,Zeleika Robinson,334664834,1178976005261844480,/ZeleikaRobinson/status/1178976005261844480,2019-10-01 10:12:38,1569924758,"Sadly, Nicky Morgan had flipped..even before Theresa MY sacked her as Education Minister for being a proverbial and colloquial dumbass. Her bad nose job didn't help.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sadly, <strong>Nicky Morgan</strong> had flipped..even before Theresa MY sacked her as Education Minister for being a proverbial and colloquial dumbass. Her bad nose job didn't help.</p>",[],[],False,[],,0,0,0,False,True,1.1789643338685276e+18,"[{'screen_name': 'daviesa338', 'user_id': '390352249'}, {'screen_name': 'chunkymark', 'user_id': '212973087'}]",offensive_language,10
1809,1809,1255,1255,kristal04416575,careless,1085462247579750400,1141615749619843072,/kristal04416575/status/1141615749619843072,2019-06-20 07:56:19,1561017379,"Listening to #nickymorgan gabbling/gobbling her words. Slow down love! Breathe. If you want people to understand, help them to hear you. Sounding desperate is not a winner.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Listening to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nickymorgan?src=hash""><s>#</s><b><strong>nickymorgan</strong></b></a> gabbling/gobbling her words. Slow down love! Breathe. If you want people to understand, help them to hear you. Sounding desperate is not a winner.</p>",[],['nickymorgan'],False,[],,0,0,0,False,False,,[],offensive_language,6
1851,1851,3621,3621,PassionateDave,David A,2534870204,1189637277867302920,/PassionateDave/status/1189637277867302920,2019-10-30 20:16:44,1572466604,"""Nicky Morgan"" complaining about the abuse she gets, so standing down. Well if you and other MP's did right by the people of this country then hardly anybody would abuse her.

Her party have fucked so may people over, so what does she expect?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""<strong>Nicky Morgan</strong>"" complaining about the abuse she gets, so standing down. Well if you and other MP's did right by the people of this country then hardly anybody would abuse her.

Her party have fucked so may people over, so what does she expect?</p>",[],[],False,[],,1,0,0,False,False,,[],offensive_language,10
1861,1861,1817,1817,OliviaQuim,Olivia,959327759100084224,1137479043199262720,/OliviaQuim/status/1137479043199262720,2019-06-08 21:58:31,1560031111,you fucking imbicile that was under nicky morgan you tool. you blithering idiot. you rapscallion,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">you fucking imbicile that was under <strong>nicky morgan</strong> you tool. you blithering idiot. you rapscallion</p>",[],[],False,[],,1,0,1,True,True,1.1372658268584388e+18,"[{'screen_name': 'OSTGargamels', 'user_id': '1042305580306710529'}, {'screen_name': 'pichu737', 'user_id': '1411197308'}, {'screen_name': 'alabama_facts', 'user_id': '955551304461488128'}]",offensive_language,6
1870,1870,4508,4508,NDoomster,Tell it to the birds,1155138124588232705,1180959224576331776,/NDoomster/status/1180959224576331776,2019-10-06 21:33:14,1570397594,"Nicky Morgan is one of the worst.  All she cares about is her career.  She wrote a nauseating article in the Observer today, stating that no deal was a good bargaining tool and she is totally behind #LiarJohnson. I hope she loses her seat. Selfservative Morgan in it for herself","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> is one of the worst.  All she cares about is her career.  She wrote a nauseating article in the Observer today, stating that no deal was a good bargaining tool and she is totally behind <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LiarJohnson?src=hash""><s>#</s><b>LiarJohnson</b></a>. I hope she loses her seat. Selfservative Morgan in it for herself</p>",[],['LiarJohnson'],False,[],,1,0,0,False,True,1.1807295934619566e+18,"[{'screen_name': 'CityHobo61', 'user_id': '600162472'}, {'screen_name': 'redalphababe', 'user_id': '800177784'}]",offensive_language,10
